충전소 아이디,충전소명,시도,위도,경도
2982,아크로힐스논현,서울특별시 강남구 논현동 276-1,37.5095702,127.0387042
2968,래미안삼성1차,서울특별시 강남구 삼성동 103-22,37.5171637,127.0639328
2900,역삼e-편한세상,서울특별시 강남구 역삼동 755-4,37.498557,127.049722
2892,현대까르띠에710아파트,서울특별시 강남구 역삼동 710,37.501522,127.0449314
2891,역삼래미안,서울특별시 강남구 역삼동 757,37.497198,127.050153
2881,삼성우정에쉐르아파트,서울특별시 강남구 삼성동 3-8,37.5172807,127.044511
2872,세곡푸르지오아파트,서울특별시 강남구 세곡동 533,37.4673544,127.0934279
2507,강남구청 공영주차장,서울특별시 강남구 삼성동 16-1,37.517705,127.046821
2360,삼성동현대아파트,서울특별시 강남구 삼성동 학동로64길 14,37.5167635,127.0446125
2359,래미안강남힐즈,서울특별시 강남구 자곡동 자곡로 101,37.4726558,127.0958062
2357,LH강남힐스테이트,서울특별시 강남구 자곡동 자곡로3길 21,37.471028,127.088781
1817,세곡리엔파크2단지 아파트,서울특별시 강남구 세곡동 헌릉로 590길10,37.464099,127.102849
1816,삼성동힐스테이트2단지,서울특별시 강남구 삼성로 111길 8,37.513789,127.051413
1815,금호어울림 아파트(삼성동),서울특별시 강남구 삼성동 봉은사로111길 25,37.5167326,127.0647107
1814,강남한양수자인,서울특별시 강남구 자곡동 자곡로 260,37.475905,127.112986
1813,강남데시앙포레,서울특별시 강남구 수서동 광평로34길55,37.480807,127.09049
1287,청담래미안로이뷰,서울특별시 강남구 청담동 영동대로142길 16,37.5247595,127.0562105
1286,세곡리엔파크3단지,서울특별시 강남구 세곡동 헌릉로590길 11,37.463952,127.104109
1285,삼성파크 아파트,서울특별시 강남구 삼성동 삼성로99길 14,37.5092129,127.0538237
1284,개나리래미안 아파트,서울특별시 강남구 역삼동 역삼로 306,37.4989768,127.046594
955,타워팰리스G동,서울특별시 강남구 도곡동 언주로30길 26,37.4877623,127.0525283
954,타워팰리스 2차,서울특별시 강남구 도곡동 언주로30길 57,37.4894771,127.0540356
953,청담파크파라곤,서울특별시 강남구 청담동 학동로97길 31,37.5213797,127.0545473
952,청담자이 아파트,서울특별시 강남구 청담동 영동대로138길 12,37.524103,127.0572508
951,아이파크삼성동,서울특별시 강남구 삼성동 영동대로 640,37.5183968,127.0595495
950,강남데시앙파크,서울특별시 강남구 세곡동 헌릉로590길 63,37.461046,127.1015424
949,삼성중앙하이츠빌리지,서울특별시 강남구 삼성동 학동로68길 30,37.516579,127.0465082
948,래미안대치팰리스,서울특별시 강남구 대치동 삼성로51길 37,37.4934362,127.0576977
947,도곡렉슬 아파트,서울특별시 강남구 도곡동 선릉로 221,37.4942075,127.0497329
946,대치현대 아파트,서울특별시 강남구 대치동 삼성로64길 5,37.5004483,127.0605123
945,개포7차 우성 아파트,서울특별시 강남구 일원동 개포로110길 15,37.4932436,127.0791148
944,강남아이파크,서울특별시 강남구 자곡동 자곡로 175,37.474774,127.101196
743,타워팰리스1차,서울특별시 강남구 도곡동 언주로30길 56,37.4880682,127.0534828
742,샘터마을 아파트,서울특별시 강남구 일원동 일원로 120,37.4852006,127.0826748
741,삼성동 에스케이뷰 아파트,서울특별시 강남구 삼성동 봉은사로109길 14-8,37.516318,127.0648642
740,래미안대치하이스턴 아파트,서울특별시 강남구 대치동 도곡로93길 12,37.5015124,127.0654756
739,래미안그레이튼,서울특별시 강남구 역삼동 도곡로43길 20,37.496565,127.04824
738,도곡대림아크로빌,서울특별시 강남구 도곡동 언주로30길 13,37.4881415,127.0506742
737,강남한신휴 플러스8단지,서울특별시 강남구 율현동 밤고개로27길 20,37.469852,127.110746
736,가람아파트,서울특별시 강남구 일원동 일원로 127,37.481773,127.085611
532,도성 아파트,서울특별시 강남구 삼성로67길 14,37.5011341,127.0583189
531,강남한신휴플러스6단지 아파트,서울특별시 강남구 율현동 밤고개로26길 50,37.468095,127.105372
337,LH서울지사,서울특별시 강남구 선릉로 121길 12,37.514473,127.040862
336,강남세브란스 병원,서울 강남구 도곡동 146-92,37.4927066,127.0464178
8080,강동송파지사(공용),서울특별시 강동구 둔촌동 522-9,37.5238651,127.1356658
5361,송파도서관,서울특별시 송파구 오금동 51,37.5010097,127.134043
5353,강동아트센터(강동문화재단),서울특별시 강동구 상일동 477,37.551183,127.1573277
4628,천호유수지,서울특별시 강동구 천호동 329,37.5447889,127.1218775
4614,오금공원,서울특별시 송파구 오금동 51,37.5024046,127.130453
4045,힐스테이트 강동리버뷰,서울특별시 강동구 암사동 675,37.5488202,127.1253702
3896,성내동중앙하이츠,서울특별시 강동구 성내동 410-2,37.5305192,127.1335396
3866,문정근린공원 공영주차장,서울특별시 송파구 문정동 38-3,37.4859415,127.1236855
3770,송파공영주차장,서울특별시 송파구 송파동 128,37.5070083,127.1133489
3769,강동보건소,서울특별시 강동구 성내동 541-2,37.52944,127.1255335
3680,성내1차이편한세상,서울특별시 강동구 성내동 598,37.5333173,127.1310838
3605,잠실파크인수,서울특별시 송파구 잠실동 250-5,37.5047326,127.0877404
3604,쌍용스윗닷홈 거여1차 아파트,서울특별시 송파구 거여동 28,37.4918257,127.1467064
3603,삼익가든아파트,서울특별시 강동구 명일동 260-1,37.545886,127.1466312
3275,문정래미안아파트,서울특별시 송파구 문정동 문정로 83,37.490893,127.130226
3262,한국광고문화회관,서울특별시 송파구 신천동 7-11,37.5159069,127.0995937
3261,가락2동 주민센터,서울특별시 송파구 가락동 154,37.4987146,127.1266525
3260,삼전동 공영주차장,서울특별시 송파구 삼전동 175-8,37.500239,127.095866
3259,거여2동 주민센터,서울특별시 송파구 거여동 195-1,37.4935643,127.1469699
3247,강일리버파크11단지,서울특별시 강동구 강일동 고덕로97길 100,37.562856,127.17973
3221,호수임광아파트,서울특별시 송파구 송파동 송파대로48길 29,37.510218,127.107464
3181,명일한양아파트,서울특별시 강동구 명일동 동남로71길 19,37.550839,127.155315
3149,위례스타힐스,서울특별시 송파구 장지동 위례광장로 215,37.481504,127.143668
3022,송파더센트레,서울특별시 송파구 장지동 879,37.4793589,127.1401853
2960,갤러리아팰리스,서울특별시 송파구 잠실동 40,37.511529,127.094596
2873,송파꿈에그린(위례24단지),서울특별시 송파구 장지동 901,37.4758879,127.1393067
2812,위례 포레샤인 23단지,서울특별시 송파구 장지동 380-1,37.4761708,127.1353309
2685,둔촌푸르지오아파트,서울특별시 강동구 둔촌동 명일로 172,37.533875,127.147529
2623,한강포스파크아파트,서울특별시 강동구 암사동 고덕로19길 30,37.556032,127.133941
2347,한강극동아파트,서울특별시 송파구 풍납동 토성로 38-6,37.529071,127.11161
2346,강일리버파크10단지,서울특별시 강동구 강일동 고덕로97길 20,37.559002,127.18087
2345,강동역 신동아 파밀리에,서울특별시 강동구 천호동 천호대로 1089,37.536822,127.133259
2271,신성둔촌미소지움아파트 입주자대표회의,서울특별시 강동구 둔촌동 명일로 102,37.527911,127.142992
1808,암펠로스타워,서울특별시 강동구 둔촌동 명일로 110,37.528946,127.142793
1807,송파파크데일2단지,서울특별시 송파구 마천동 성내천로47길 38,37.4963394,127.1581638
1806,송파파인타운9단지,서울특별시 송파구 송파대로 8길 17,37.478239,127.128729
1805,송파파인타운7단지,서울특별시 송파구 충민로 4길 19,37.479097,127.130755
1804,리센츠 아파트,서울특별시 송파구 올림픽로 135,37.513161,127.090312
1803,대우한강베네시티 아파트,서울특별시 강동구 올림픽로 664,37.540361,127.124838
1802,길동삼익파크,서울특별시 강동구 길동 명일로 293,37.544819,127.1478
1800,강일리버파크3단지,서울특별시 강동구 강일동 아리수로93길 40,37.567409,127.174666
1799,GS강동자이 아파트,서울특별시 강동구 천호대로 1239(길동),37.537527,127.148702
1268,풍납쌍용,서울특별시 송파구 풍납동 올림픽로47길 9,37.527721,127.1181
1267,잠실한양3차 아파트,서울특별시 송파구 방이동 양재대로 1089,37.505978,127.122973
1266,송파와이즈더샵,서울특별시 송파구 장지동 위례광장로 270,37.4771052,127.1436523
1265,성내삼성 아파트,서울특별시 강동구 성내동 풍성로 128,37.532049,127.126629
1264,거여5단지 아파트,서울특별시 송파구 거여동 양산로4길 16,37.4892095,127.1449645
1263,거여4단지 아파트,서울특별시 송파구 거여동 양산로4길 8,37.4895863,127.1433912
927,송파파인타운10단지,서울특별시 송파구 장지동 송파대로8길 20,37.4781324,127.1311863
926,레이크팰리스,서울특별시 송파구 잠실동 잠실로 88,37.508406,127.093875
925,강일리버파크 6단지,서울특별시 강동구 강일동 아리수로94길 19,37.564461,127.175877
693,암사라인 아파트,서울특별시 강동구 암사동 고덕로 53,37.555386,127.131476
692,송파현대힐스테이트,서울특별시 송파구 풍납동 풍성로26길 31,37.531242,127.118256
691,송파성원상떼빌,서울특별시 송파구 가락동 송파대로28길 27,37.494885,127.1200929
690,송파삼성래미안,서울특별시 송파구 송파동 오금로32길 14,37.504229,127.119152
689,고덕아이파크,서울특별시 강동구 고덕동 동남로79길 26,37.559165,127.15474
688,가락우성2차 아파트,서울특별시 송파구 가락동 중대로12길 35,37.4920142,127.1254708
687,가락쌍용1차 아파트,서울특별시 송파구 가락동 동남로 193,37.4946987,127.1292251
680,마천동1공영주차장,서울특별시 송파구 성내천로43길 6,37.495181,127.155564
526,잠실롯데캐슬골드 아파트,서울특별시 송파구 신천동 올림픽로 269,37.514288,127.101758
524,송파파크데일1단지 아파트,서울특별시 송파구 마천동 성내천로37길 37,37.4987866,127.1581012
523,송파파인타운6단지 아파트,서울특별시 송파구 충민로6길 14,37.4805625,127.1319978
521,고덕리엔파크3단지 아파트,서울특별시 강동구 상일로 74,37.55371,127.175019
520,강일리버파크7단지 아파트,서울특별시 강동구 아리수로98길 25,37.565254,127.178943
226,현대백화점 천호점,서울특별시 강동구 천호대로 1005,37.539426,127.124332
225,천호1동 공영주차장,서울특별시 강동구 구천면로 42길 60(천호동),37.545049,127.136282
224,명일동 공영주차장,서울특별시 강동구 구천면로 395(명일동),37.551194,127.142924
222,가락시장,서울특별시 송파구 양재대로 932,37.493512,127.116489
114,방이동숙소,서울특별시 송파구 오금로 27길 29,37.508808,127.118769
108,송파구청,서울특별시 송파구 신천동 29-5 송파구청 앞,37.514474,127.105464
16,강동송파지사,서울특별시 강동구 둔촌동 522-9,37.5238651,127.1356658
8081,강서양천지사(공용),서울특별시 양천구 신정동 319-1,37.5193062,126.8684542
5164,양천구청 지하주차장,서울특별시 양천구 신정동 321-4,37.517105,126.866302
4627,한국공항공사 고객전용주차장,서울특별시 강서구 과해동 676,37.565267,126.800042
4615,경창시장 고객주차장,서울특별시 양천구 신월동 446-4,37.5238581,126.8423934
4053,등마루 공영주차장,서울특별시 양천구 목동 965-1,37.5459262,126.8654891
4047,신정동일하이빌아파트2단지,서울특별시 양천구 신정동 1310,37.510846,126.840186
4046,미주진로아파트,서울특별시 강서구 등촌동 701,37.5598384,126.8470286
4043,강서수도사업소,서울특별시 양천구 신정동 319-15,37.5195353,126.869913
4042,서울남부출입국 외국인사무소,서울특별시 강서구 마곡동 745,37.561247,126.8213733
4041,한국방송광고진흥공사,서울특별시 양천구 목동 923-5,37.5269588,126.8715052
4040,마곡 이웰메디파크,서울특별시 강서구 마곡동 801-7,37.5578684,126.8349445
3683,신정동일하이빌아파트1단지,서울특별시 양천구 신정동 1311,37.511858,126.839128
3607,e편한세상염창,서울특별시 강서구 염창동 309,37.548762,126.8703941
3606,마곡수명산파크8단지,서울특별시 강서구 내발산동 745,37.5509748,126.8285922
3324,신월코아루1단지아파트,서울특별시 양천구 신월동 남부순환로56길 9,37.531844,126.82983
3288,마곡엠밸리8단지,서울특별시 강서구 마곡동 마곡서1로 81,37.564076,126.819977
3287,마곡엠밸리2단지,서울특별시 강서구 마곡동 마곡서1로 146,37.569615,126.819528
3203,마곡엠밸리11단지아파트,서울특별시 강서구 마곡동 공항대로 124,37.558829,126.820478
3182,신정이펜하우스 2단지,서울특별시 양천구 신정이펜2로 55,37.515688,126.830737
2997,마곡13단지 힐스테이트마스터,서울특별시 강서구 마곡동 748,37.557592,126.818291
2883,목동 현대하이페리온2아파트,서울특별시 양천구 목동 961,37.5243896,126.870063
2843,목동2차우성아파트,서울특별시 양천구 신정동 337,37.5074919,126.8665833
2821,신정숲속마을아파트,서울특별시 양천구 신정동 1324,37.5061243,126.8339302
2691,목동힐스테이트아파트,서울특별시 양천구 신정동 중앙로36길 15,37.5207747,126.8559472
